id_venda,id_cliente,id_produto,data_venda,quantidade,valor_unitario,valor_total,canal_venda
6925,3,126,2025-02-27 16:07:55,4,6136.27,24545.08,loja física
6926,79,66,2025-03-20 16:54:37,4,5395.79,21583.16,loja física
6927,90,133,2025-02-26 15:55:42,2,6315.58,12631.16,marketplace
6928,48,15,2025-08-28 14:55:27,2,2116.47,4232.94,online
6929,27,140,2025-03-19 16:08:07,2,3458.6,6917.2,online
6930,99,134,2025-08-27 04:53:28,2,1669.06,3338.12,marketplace
6931,59,130,2025-08-13 10:44:47,5,2844.68,14223.4,loja física
6932,22,129,2025-01-23 03:27:42,4,5526.98,22107.92,loja física
6933,91,28,2025-03-27 03:59:36,4,6428.0,25712.0,marketplace
6934,98,81,2025-09-19 21:07:41,4,3611.78,14447.12,marketplace
6935,25,71,2025-11-14 15:52:33,1,3903.75,3903.75,marketplace
6936,96,55,2025-01-02 22:40:31,5,1874.63,9373.15,marketplace
6937,26,27,2025-02-11 01:00:55,2,3743.43,7486.86,online
6938,23,149,2024-11-24 09:44:02,2,116.6,233.2,online
6939,72,34,2025-11-18 01:47:45,2,6615.09,13230.18,marketplace
6940,15,131,2025-02-19 07:24:10,2,3140.68,6281.36,loja física
6941,9,129,2025-07-26 00:14:35,2,5526.98,11053.96,marketplace
6942,27,11,2025-05-19 05:42:46,2,1779.66,3559.32,marketplace
6943,9,65,2025-07-25 21:50:31,1,1568.12,1568.12,marketplace
6944,54,150,2025-01-31 21:55:55,2,6961.72,13923.44,marketplace
6945,30,109,2025-02-10 19:47:16,2,714.96,1429.92,marketplace
6946,89,133,2025-05-25 03:57:37,4,6315.58,25262.32,online
6947,98,183,2025-04-16 00:39:20,5,5982.54,29912.7,loja física
6948,49,180,2025-08-05 04:09:17,4,5694.59,22778.36,loja física
6949,1,172,2025-03-05 13:01:30,3,534.87,1604.61,marketplace
6950,85,183,2025-08-26 10:11:45,5,5982.54,29912.7,online
6951,66,146,2025-02-15 00:31:29,4,4663.52,18654.08,marketplace
6952,50,110,2025-08-26 22:05:43,4,3237.41,12949.64,marketplace
6953,49,39,2025-06-23 06:56:49,3,5398.29,16194.87,loja física
6954,61,169,2025-03-13 03:56:09,4,5894.16,23576.64,online
6955,95,155,2025-09-26 10:53:01,2,7049.38,14098.76,loja física
6956,34,132,2025-11-03 20:08:53,1,682.7,682.7,marketplace
6957,96,102,2025-08-25 09:09:23,5,1228.37,6141.85,online
6958,99,93,2025-02-20 17:26:31,3,2994.59,8983.77,online
6959,18,115,2025-10-11 21:10:53,4,127.28,509.12,loja física
6960,87,37,2025-10-20 00:45:56,5,7062.33,35311.65,marketplace
6961,55,144,2025-07-29 17:16:10,3,646.02,1938.06,online
6962,94,187,2025-04-23 17:37:15,1,7603.15,7603.15,loja física
6963,52,105,2025-01-28 19:22:28,1,3759.35,3759.35,online
6964,30,4,2025-09-10 22:28:51,5,1271.94,6359.7,loja física
6965,77,118,2025-07-16 00:54:44,1,2586.74,2586.74,marketplace
6966,10,30,2024-12-23 08:10:43,1,3653.33,3653.33,marketplace
6967,36,38,2025-02-22 00:22:27,4,6232.85,24931.4,marketplace
6968,87,183,2025-07-23 10:16:23,1,5982.54,5982.54,online
6969,87,96,2025-01-29 16:13:42,1,5811.56,5811.56,loja física
6970,41,172,2024-12-11 19:00:49,5,534.87,2674.35,online
6971,16,120,2025-01-14 08:40:35,1,4919.87,4919.87,online
6972,93,161,2025-08-10 07:21:36,3,6409.76,19229.28,loja física
6973,82,34,2025-08-02 07:02:07,1,6615.09,6615.09,marketplace
6974,33,130,2025-11-12 01:20:16,4,2844.68,11378.72,loja física
6975,82,147,2025-09-04 13:46:32,4,2798.06,11192.24,loja física
6976,52,87,2025-04-07 06:06:13,5,7710.49,38552.45,loja física
6977,10,190,2025-11-19 19:04:10,1,1325.77,1325.77,marketplace
6978,64,35,2025-03-08 06:52:45,4,21.65,86.6,marketplace
6979,99,25,2025-03-18 19:12:11,4,6697.46,26789.84,online
6980,24,95,2025-01-21 16:53:42,1,6041.81,6041.81,marketplace
6981,25,40,2025-08-20 06:16:58,5,198.18,990.9,loja física
6982,62,45,2025-10-10 07:00:30,3,6075.0,18225.0,marketplace
6983,15,144,2025-09-23 07:10:59,1,646.02,646.02,loja física
6984,64,6,2025-06-05 14:23:14,4,3971.53,15886.12,loja física
6985,58,126,2025-02-02 18:48:30,5,6136.27,30681.35,loja física
6986,19,188,2025-07-18 12:32:29,2,4322.47,8644.94,marketplace
6987,20,115,2025-03-27 04:15:03,4,127.28,509.12,online
6988,97,138,2024-11-30 10:27:22,5,2513.11,12565.55,marketplace
6989,49,146,2025-02-21 00:23:00,4,4663.52,18654.08,online
6990,90,175,2025-03-28 20:01:18,3,3321.56,9964.68,online
6991,23,66,2025-10-03 19:51:57,5,5395.79,26978.95,marketplace
6992,6,88,2025-11-16 05:35:26,4,5192.61,20770.44,loja física
6993,92,105,2025-06-26 04:58:19,5,3759.35,18796.75,online
6994,71,142,2025-10-31 07:39:58,4,5648.87,22595.48,online
6995,94,51,2025-01-28 22:54:45,2,6548.52,13097.04,online
6996,28,83,2025-01-18 00:29:23,3,3635.23,10905.69,marketplace
6997,41,14,2024-11-29 22:28:35,2,6442.85,12885.7,loja física
6998,89,25,2025-03-16 06:42:35,4,6697.46,26789.84,online
6999,89,115,2025-09-04 09:30:42,4,127.28,509.12,loja física
7000,48,156,2025-02-09 10:27:35,5,2299.63,11498.15,marketplace
7001,10,61,2025-06-17 18:18:43,4,2558.74,10234.96,online
7002,41,175,2024-12-05 16:39:34,3,3321.56,9964.68,online
7003,65,17,2025-10-04 19:02:39,5,5744.42,28722.1,marketplace
7004,40,147,2024-12-21 08:16:45,3,2798.06,8394.18,online
7005,49,70,2024-12-25 11:14:34,4,194.53,778.12,marketplace
7006,15,104,2025-07-01 02:07:47,4,2231.68,8926.72,loja física
7007,32,56,2025-02-11 23:01:44,5,3960.1,19800.5,marketplace
7008,58,100,2025-05-09 19:51:19,1,6067.84,6067.84,loja física
7009,41,101,2025-01-12 09:22:49,2,600.38,1200.76,online
7010,4,139,2025-04-23 00:25:17,2,6720.34,13440.68,marketplace
7011,35,122,2025-02-11 17:51:00,5,491.62,2458.1,loja física
7012,30,13,2025-07-03 11:28:28,2,4194.19,8388.38,loja física
7013,16,181,2025-02-24 10:31:53,4,2861.26,11445.04,loja física
7014,27,168,2025-06-24 01:40:52,2,5044.32,10088.64,marketplace
7015,8,114,2025-01-31 02:52:05,4,7478.4,29913.6,loja física
7016,95,140,2024-12-06 21:20:24,5,3458.6,17293.0,marketplace
7017,81,193,2025-01-12 12:17:18,5,4781.92,23909.6,loja física
7018,10,1,2025-08-16 11:17:11,2,5458.41,10916.82,loja física
7019,63,55,2025-11-20 16:19:01,3,1874.63,5623.89,marketplace
7020,92,154,2025-06-04 23:56:05,3,1830.78,5492.34,marketplace
7021,83,58,2025-10-18 23:58:44,5,7660.78,38303.9,online
7022,60,19,2025-01-23 01:37:36,5,2030.43,10152.15,online
7023,71,21,2025-02-22 07:20:27,2,1722.18,3444.36,online
7024,66,122,2025-03-04 13:02:10,1,491.62,491.62,online
7025,22,70,2025-07-13 08:17:23,3,194.53,583.59,loja física
7026,69,64,2025-05-23 02:28:21,5,2852.48,14262.4,online
7027,54,148,2025-02-03 03:23:36,3,2817.24,8451.72,online
7028,25,184,2025-05-10 17:37:00,3,6273.84,18821.52,online
7029,65,170,2025-05-30 02:38:12,2,67.31,134.62,marketplace
7030,55,27,2025-10-06 02:44:29,1,3743.43,3743.43,online
7031,33,172,2025-08-10 17:26:59,5,534.87,2674.35,online
7032,72,150,2025-05-20 17:21:06,2,6961.72,13923.44,marketplace
7033,10,102,2024-12-30 22:43:14,5,1228.37,6141.85,marketplace
7034,67,166,2025-01-23 06:13:02,5,2137.67,10688.35,loja física
7035,30,60,2025-11-04 11:40:30,4,7054.86,28219.44,online
7036,36,183,2025-07-16 00:06:21,5,5982.54,29912.7,loja física
7037,29,16,2025-04-16 17:06:08,5,4229.57,21147.85,loja física
7038,47,44,2025-11-08 23:43:53,4,37.54,150.16,loja física
7039,69,198,2025-09-08 09:33:50,4,5770.84,23083.36,loja física
7040,5,123,2025-02-21 09:35:15,4,3717.23,14868.92,online
7041,69,119,2025-09-21 22:16:26,2,7867.18,15734.36,online
7042,18,57,2025-10-17 00:15:13,1,2354.5,2354.5,loja física
7043,21,78,2025-10-13 21:10:24,3,4109.14,12327.42,marketplace
7044,26,30,2024-11-30 06:30:42,2,3653.33,7306.66,online
7045,63,145,2025-05-03 01:22:37,1,1607.94,1607.94,marketplace
7046,55,176,2025-10-18 16:20:06,4,5408.01,21632.04,marketplace
7047,87,129,2025-02-14 20:00:50,4,5526.98,22107.92,marketplace
7048,84,64,2025-03-26 12:42:08,2,2852.48,5704.96,loja física
7049,78,145,2025-11-15 17:26:35,5,1607.94,8039.7,loja física
7050,92,26,2025-03-28 00:46:56,3,5613.17,16839.51,online
7051,45,106,2025-09-05 16:16:57,1,4026.26,4026.26,marketplace
7052,49,129,2025-06-21 14:07:39,3,5526.98,16580.94,marketplace
7053,8,22,2025-01-09 17:13:00,3,5745.02,17235.06,online
7054,34,98,2024-12-27 02:05:08,3,1045.74,3137.22,online
7055,82,101,2025-05-15 19:58:02,2,600.38,1200.76,marketplace
7056,95,77,2025-11-05 10:11:30,3,6237.15,18711.45,marketplace
7057,96,96,2025-09-23 22:49:49,2,5811.56,11623.12,loja física
7058,71,160,2025-08-21 23:35:10,2,1053.48,2106.96,loja física
7059,35,27,2025-06-08 10:05:50,3,3743.43,11230.29,online
7060,70,112,2025-10-20 22:39:17,2,5985.55,11971.1,online
7061,98,84,2025-02-04 20:37:25,5,7938.21,39691.05,marketplace
7062,5,137,2025-05-05 10:19:59,2,6944.32,13888.64,marketplace
7063,32,101,2025-07-14 13:49:03,3,600.38,1801.14,online
7064,28,73,2025-05-04 12:09:50,2,7575.29,15150.58,online
7065,2,72,2025-04-26 11:40:07,1,6749.08,6749.08,marketplace
7066,28,109,2025-05-14 12:50:59,5,714.96,3574.8,online
7067,67,141,2025-03-25 05:57:31,2,1916.69,3833.38,online
7068,63,181,2025-09-17 05:24:48,5,2861.26,14306.3,online
7069,19,55,2025-01-24 20:58:39,2,1874.63,3749.26,loja física
7070,88,33,2024-12-10 10:42:32,5,5771.45,28857.25,online
7071,89,50,2024-12-28 00:55:54,3,4804.44,14413.32,online
7072,45,141,2025-05-06 07:53:09,1,1916.69,1916.69,online
7073,34,87,2024-11-21 22:38:21,2,7710.49,15420.98,marketplace
7074,17,124,2025-10-13 19:35:39,5,3891.15,19455.75,marketplace
7075,42,184,2025-03-03 00:10:03,4,6273.84,25095.36,online
7076,90,190,2025-06-25 22:21:05,1,1325.77,1325.77,online
7077,97,31,2025-02-05 04:17:55,1,7064.51,7064.51,marketplace
7078,90,185,2025-10-01 08:12:46,4,3609.57,14438.28,loja física
7079,72,142,2024-12-11 05:57:53,3,5648.87,16946.61,online
7080,87,78,2025-03-31 02:20:23,2,4109.14,8218.28,loja física
7081,28,37,2025-03-21 04:26:53,4,7062.33,28249.32,online
7082,96,167,2025-07-09 17:48:26,2,7881.23,15762.46,marketplace
7083,34,50,2025-09-15 18:42:51,3,4804.44,14413.32,online
7084,47,145,2025-09-28 21:50:01,2,1607.94,3215.88,loja física
7085,89,87,2025-03-27 17:05:04,5,7710.49,38552.45,online
7086,16,151,2025-05-11 07:21:44,5,5329.91,26649.55,loja física
7087,17,28,2025-07-29 07:32:56,3,6428.0,19284.0,loja física
7088,69,125,2025-08-12 15:14:10,1,6286.32,6286.32,marketplace
7089,83,82,2025-07-16 05:54:56,4,7118.16,28472.64,online
7090,94,3,2025-10-13 06:43:43,5,1632.5,8162.5,marketplace
7091,61,150,2025-01-03 22:20:13,1,6961.72,6961.72,loja física
7092,81,168,2025-01-10 17:02:24,5,5044.32,25221.6,loja física
7093,99,170,2025-05-12 09:37:13,2,67.31,134.62,online
7094,85,154,2025-06-14 05:07:48,4,1830.78,7323.12,online
7095,27,44,2025-03-29 17:19:57,2,37.54,75.08,loja física
7096,72,34,2024-12-01 20:28:45,2,6615.09,13230.18,online
7097,24,174,2025-07-09 00:28:21,2,5664.64,11329.28,online
7098,54,13,2025-10-11 07:52:06,5,4194.19,20970.95,marketplace
7099,9,54,2025-01-02 02:09:14,3,518.22,1554.66,loja física
7100,25,191,2025-11-15 17:33:56,4,3505.32,14021.28,online
7101,11,32,2024-12-13 19:25:09,3,7928.66,23785.98,loja física
7102,32,24,2025-06-26 00:49:05,4,6737.09,26948.36,loja física
7103,58,145,2025-04-05 08:59:55,3,1607.94,4823.82,loja física
7104,11,198,2024-12-18 02:47:35,4,5770.84,23083.36,loja física
7105,70,64,2024-12-23 10:12:00,1,2852.48,2852.48,marketplace
7106,1,75,2025-07-05 09:07:48,1,5102.31,5102.31,marketplace
7107,46,36,2024-12-12 22:24:33,2,1152.03,2304.06,marketplace
7108,45,38,2025-03-19 06:45:08,2,6232.85,12465.7,loja física
7109,25,127,2025-10-20 07:34:45,1,5560.18,5560.18,loja física
7110,68,58,2025-04-04 08:03:53,4,7660.78,30643.12,marketplace
7111,2,79,2025-05-26 14:27:43,2,2263.23,4526.46,loja física
7112,6,37,2024-12-10 03:26:14,2,7062.33,14124.66,loja física
7113,62,18,2025-02-27 18:03:48,4,7915.71,31662.84,marketplace
7114,23,174,2025-04-18 07:14:29,5,5664.64,28323.2,online
7115,46,68,2025-05-11 09:52:22,4,1739.61,6958.44,loja física
7116,33,156,2025-11-21 09:30:41,2,2299.63,4599.26,online
7117,19,23,2025-02-13 06:01:12,5,7893.32,39466.6,marketplace
7118,17,72,2024-12-01 02:03:22,1,6749.08,6749.08,online
7119,53,83,2025-10-19 16:45:28,3,3635.23,10905.69,online
7120,56,77,2025-02-28 10:49:35,3,6237.15,18711.45,online
7121,2,190,2025-06-27 17:56:09,2,1325.77,2651.54,loja física
7122,96,178,2025-06-28 07:40:43,5,2021.54,10107.7,marketplace
7123,8,176,2025-09-13 03:12:39,2,5408.01,10816.02,loja física
7124,90,181,2025-09-20 20:08:33,4,2861.26,11445.04,loja física
7125,36,23,2025-07-03 22:22:04,2,7893.32,15786.64,marketplace
7126,64,134,2024-12-05 00:19:15,1,1669.06,1669.06,loja física
7127,42,200,2025-04-22 03:15:11,3,5453.83,16361.49,online
7128,33,200,2025-03-20 16:12:47,3,5453.83,16361.49,loja física
7129,71,27,2025-02-10 17:43:55,3,3743.43,11230.29,loja física
7130,57,79,2025-07-13 03:45:26,4,2263.23,9052.92,marketplace
7131,15,167,2025-07-27 16:21:55,2,7881.23,15762.46,marketplace
7132,57,112,2025-06-15 21:43:38,5,5985.55,29927.75,online
7133,100,98,2025-11-18 03:17:07,3,1045.74,3137.22,online
7134,94,76,2025-06-12 09:58:01,5,6203.79,31018.95,marketplace
7135,39,122,2025-08-23 18:42:55,3,491.62,1474.86,marketplace
7136,1,118,2025-07-20 16:50:48,2,2586.74,5173.48,loja física
7137,96,60,2025-03-01 18:22:19,5,7054.86,35274.3,marketplace
7138,99,29,2025-05-31 07:14:51,4,6414.58,25658.32,marketplace
7139,79,50,2025-01-19 07:52:18,3,4804.44,14413.32,online
7140,35,133,2025-06-03 09:09:36,1,6315.58,6315.58,marketplace
7141,30,9,2025-10-28 15:25:53,1,6513.75,6513.75,online
7142,7,173,2025-03-08 16:08:41,2,729.63,1459.26,loja física
7143,69,57,2025-03-27 07:20:23,4,2354.5,9418.0,loja física
7144,72,87,2025-04-28 13:55:19,1,7710.49,7710.49,loja física
7145,75,144,2024-12-29 11:58:50,2,646.02,1292.04,online
7146,95,88,2025-08-28 02:18:46,4,5192.61,20770.44,loja física
7147,8,192,2025-04-21 20:05:27,3,1220.78,3662.34,online
7148,26,95,2025-09-09 09:45:22,5,6041.81,30209.05,marketplace
7149,23,93,2025-08-14 02:22:57,2,2994.59,5989.18,marketplace
7150,99,182,2024-12-28 19:17:29,3,6618.21,19854.63,loja física
7151,22,99,2025-03-28 04:44:30,3,4654.47,13963.41,marketplace
7152,40,196,2025-08-25 18:23:17,5,3869.96,19349.8,marketplace
7153,48,65,2025-08-28 22:13:17,2,1568.12,3136.24,marketplace
7154,99,200,2025-11-11 11:12:20,4,5453.83,21815.32,loja física
7155,27,104,2025-07-17 15:28:07,3,2231.68,6695.04,online
7156,97,60,2024-11-27 12:17:49,2,7054.86,14109.72,marketplace
7157,33,74,2025-02-08 19:03:12,2,128.85,257.7,loja física
7158,96,114,2025-08-09 09:44:58,2,7478.4,14956.8,loja física
7159,66,165,2025-10-18 03:21:42,4,3815.09,15260.36,online
7160,45,164,2025-03-29 22:09:50,4,4950.63,19802.52,loja física
7161,17,5,2025-01-06 19:33:06,3,7952.07,23856.21,online
7162,77,178,2025-07-04 07:29:32,5,2021.54,10107.7,online
7163,9,53,2025-01-23 05:35:44,4,7178.61,28714.44,loja física
7164,92,27,2025-04-12 06:45:09,1,3743.43,3743.43,marketplace
7165,59,164,2024-12-23 17:20:39,5,4950.63,24753.15,loja física
7166,20,174,2025-04-19 05:13:09,5,5664.64,28323.2,marketplace
7167,1,129,2025-02-21 02:30:34,2,5526.98,11053.96,loja física
7168,88,162,2024-12-30 15:21:38,2,4998.82,9997.64,loja física
7169,28,58,2025-04-11 21:15:58,2,7660.78,15321.56,loja física
7170,10,76,2024-12-13 18:01:38,3,6203.79,18611.37,online
7171,83,162,2025-11-19 21:35:18,1,4998.82,4998.82,marketplace
7172,31,193,2025-04-20 06:58:04,3,4781.92,14345.76,online
7173,6,18,2025-04-21 03:44:20,2,7915.71,15831.42,marketplace
7174,61,120,2025-07-16 21:50:55,2,4919.87,9839.74,loja física
7175,46,16,2025-10-10 09:47:23,5,4229.57,21147.85,online
7176,88,103,2025-09-04 03:31:39,1,1790.61,1790.61,marketplace
7177,98,46,2025-04-26 21:30:14,4,438.2,1752.8,online
7178,70,197,2024-12-18 16:46:56,4,1811.01,7244.04,online
7179,33,196,2025-02-05 06:02:59,5,3869.96,19349.8,online
7180,15,124,2025-09-17 20:35:33,4,3891.15,15564.6,online
7181,72,28,2025-11-14 01:57:35,5,6428.0,32140.0,loja física
7182,36,61,2025-01-30 01:53:09,5,2558.74,12793.7,marketplace
7183,78,139,2024-12-23 15:10:34,3,6720.34,20161.02,online
7184,60,87,2025-10-19 09:21:20,3,7710.49,23131.47,loja física
7185,89,46,2025-05-11 06:08:49,1,438.2,438.2,loja física
7186,47,130,2025-07-17 21:37:37,5,2844.68,14223.4,online
7187,87,3,2025-10-22 04:43:09,2,1632.5,3265.0,marketplace
7188,27,198,2025-05-22 08:08:21,4,5770.84,23083.36,loja física
7189,85,123,2025-04-07 02:47:23,2,3717.23,7434.46,online
7190,19,41,2025-03-10 10:51:38,3,3148.73,9446.19,marketplace
7191,4,162,2025-10-15 16:38:28,3,4998.82,14996.46,loja física
7192,12,13,2025-11-02 18:12:44,5,4194.19,20970.95,marketplace
7193,88,182,2025-08-02 12:41:06,3,6618.21,19854.63,online
7194,64,107,2025-08-27 15:27:56,3,2466.49,7399.47,loja física
7195,44,27,2025-10-19 05:31:23,3,3743.43,11230.29,loja física
7196,34,3,2025-11-14 02:13:12,1,1632.5,1632.5,online
7197,69,88,2025-02-27 08:05:11,5,5192.61,25963.05,marketplace
7198,80,100,2025-09-28 14:10:21,3,6067.84,18203.52,marketplace
7199,33,199,2025-05-20 08:48:08,5,5740.23,28701.15,loja física
7200,99,22,2025-03-31 23:10:40,5,5745.02,28725.1,loja física
7201,43,4,2025-09-08 16:59:03,4,1271.94,5087.76,loja física
7202,96,87,2025-05-31 14:37:01,3,7710.49,23131.47,online
7203,95,160,2025-10-15 23:47:51,1,1053.48,1053.48,loja física
7204,52,136,2025-08-04 04:24:48,1,2269.96,2269.96,online
7205,49,10,2025-03-13 16:53:03,1,7563.09,7563.09,online
7206,44,29,2025-08-20 04:57:24,2,6414.58,12829.16,loja física
7207,30,108,2025-04-10 04:05:05,2,1251.95,2503.9,loja física
7208,97,51,2025-04-04 09:00:51,5,6548.52,32742.6,marketplace
7209,70,143,2025-07-29 15:21:23,2,7515.96,15031.92,loja física
7210,29,126,2025-03-21 18:59:29,3,6136.27,18408.81,marketplace
7211,51,161,2025-09-15 00:08:38,1,6409.76,6409.76,marketplace
7212,51,2,2025-01-06 03:29:17,2,2385.09,4770.18,marketplace
7213,70,113,2024-12-24 10:59:25,2,2001.96,4003.92,loja física
7214,43,64,2025-06-27 20:22:52,3,2852.48,8557.44,online
7215,88,143,2025-01-07 02:40:25,5,7515.96,37579.8,marketplace
7216,61,162,2025-11-11 06:37:22,3,4998.82,14996.46,online
7217,78,122,2025-04-02 02:18:00,4,491.62,1966.48,marketplace
7218,32,96,2025-06-21 07:09:31,1,5811.56,5811.56,marketplace
7219,96,199,2025-05-01 02:24:24,4,5740.23,22960.92,marketplace
7220,85,181,2025-01-20 14:57:33,3,2861.26,8583.78,marketplace
7221,16,196,2025-03-13 17:45:22,2,3869.96,7739.92,online
7222,79,142,2025-03-04 05:39:14,1,5648.87,5648.87,online
7223,80,21,2025-04-01 16:07:28,3,1722.18,5166.54,loja física
7224,86,157,2025-02-21 01:39:08,5,4646.38,23231.9,marketplace
7225,63,95,2025-08-07 00:13:39,1,6041.81,6041.81,online
7226,93,107,2025-03-17 07:11:01,2,2466.49,4932.98,marketplace
7227,97,127,2025-01-30 04:10:41,3,5560.18,16680.54,marketplace
7228,23,11,2025-05-23 00:32:00,2,1779.66,3559.32,loja física
7229,60,187,2025-11-13 20:27:24,3,7603.15,22809.45,loja física
7230,22,166,2025-04-24 18:13:42,5,2137.67,10688.35,online
7231,8,21,2025-10-11 00:13:57,5,1722.18,8610.9,marketplace
7232,12,26,2025-01-18 12:31:17,4,5613.17,22452.68,loja física
7233,92,192,2024-11-26 08:42:21,2,1220.78,2441.56,online
7234,17,86,2024-12-14 01:37:22,5,5446.58,27232.9,online
7235,88,135,2025-08-14 23:08:49,2,4538.39,9076.78,marketplace
7236,94,27,2025-11-09 10:52:40,5,3743.43,18717.15,loja física
7237,20,168,2025-10-30 21:10:00,1,5044.32,5044.32,online
7238,87,165,2025-06-01 21:50:45,5,3815.09,19075.45,loja física
7239,35,3,2025-11-06 10:24:49,4,1632.5,6530.0,loja física
7240,99,174,2024-12-13 20:55:03,3,5664.64,16993.92,marketplace
7241,91,8,2025-10-29 04:20:18,5,6008.6,30043.0,online
7242,14,84,2025-10-09 22:23:39,5,7938.21,39691.05,loja física
7243,95,124,2025-10-23 08:08:58,1,3891.15,3891.15,online
7244,20,46,2025-07-02 08:57:45,3,438.2,1314.6,marketplace
7245,11,102,2025-11-04 08:41:12,4,1228.37,4913.48,online
7246,88,133,2024-12-13 22:41:40,5,6315.58,31577.9,marketplace
7247,46,119,2025-01-17 18:18:35,4,7867.18,31468.72,loja física
7248,92,85,2025-11-06 06:53:44,3,3266.63,9799.89,marketplace
7249,41,129,2025-04-14 05:34:09,3,5526.98,16580.94,online
7250,75,164,2025-08-03 23:33:34,1,4950.63,4950.63,online
7251,76,129,2025-06-18 01:04:27,3,5526.98,16580.94,loja física
7252,100,73,2025-08-10 14:52:20,4,7575.29,30301.16,loja física
7253,2,88,2025-09-30 12:13:11,1,5192.61,5192.61,marketplace
7254,57,21,2025-10-01 20:11:45,4,1722.18,6888.72,online
7255,33,174,2024-12-04 20:24:55,3,5664.64,16993.92,marketplace
7256,100,137,2025-07-29 14:25:58,5,6944.32,34721.6,online
7257,3,145,2024-12-15 03:23:53,2,1607.94,3215.88,loja física
7258,19,47,2025-11-04 03:15:16,3,2635.98,7907.94,online
7259,65,195,2025-03-28 04:53:27,5,7452.98,37264.9,marketplace
7260,29,153,2025-09-24 23:13:40,2,4441.51,8883.02,marketplace
7261,59,20,2025-06-25 02:29:20,3,552.26,1656.78,loja física
7262,52,161,2025-07-20 05:21:37,1,6409.76,6409.76,loja física
7263,79,160,2025-08-20 15:22:50,4,1053.48,4213.92,loja física
7264,19,192,2025-08-04 08:38:40,1,1220.78,1220.78,online
7265,96,151,2025-10-12 13:48:18,4,5329.91,21319.64,marketplace
7266,51,72,2025-01-07 10:39:09,4,6749.08,26996.32,online
7267,19,195,2025-08-20 04:51:16,3,7452.98,22358.94,online
7268,35,63,2025-03-25 06:59:30,3,354.05,1062.15,loja física
7269,65,39,2025-01-30 08:39:21,2,5398.29,10796.58,online
7270,24,148,2025-09-27 15:48:10,5,2817.24,14086.2,marketplace
7271,28,134,2025-03-31 03:17:50,1,1669.06,1669.06,loja física
7272,48,50,2024-12-11 01:28:45,4,4804.44,19217.76,loja física
7273,40,58,2025-05-02 12:57:36,2,7660.78,15321.56,loja física
7274,7,72,2025-02-26 06:08:30,4,6749.08,26996.32,online
7275,68,59,2025-05-19 11:24:47,3,5859.59,17578.77,online
7276,78,27,2025-11-19 18:24:16,1,3743.43,3743.43,loja física
7277,61,47,2025-02-05 06:22:14,5,2635.98,13179.9,online
7278,32,3,2025-02-27 01:19:45,2,1632.5,3265.0,marketplace
7279,47,12,2025-08-12 20:31:50,4,4547.24,18188.96,marketplace
7280,75,26,2024-12-04 17:20:50,1,5613.17,5613.17,loja física
7281,69,34,2025-05-16 08:31:30,5,6615.09,33075.45,marketplace
7282,13,117,2025-08-16 05:47:22,1,4384.13,4384.13,marketplace
7283,41,130,2025-08-27 01:20:57,2,2844.68,5689.36,online
7284,99,132,2025-10-30 14:22:58,1,682.7,682.7,online
7285,98,200,2025-03-20 08:57:40,4,5453.83,21815.32,loja física
7286,73,48,2025-04-21 10:25:18,5,1320.0,6600.0,online
7287,13,1,2025-01-07 11:12:16,5,5458.41,27292.05,marketplace
7288,31,83,2025-08-22 20:01:10,2,3635.23,7270.46,loja física
7289,90,46,2025-08-30 07:41:37,5,438.2,2191.0,marketplace
7290,35,53,2025-04-01 07:44:14,1,7178.61,7178.61,online
7291,84,9,2025-04-08 21:24:12,2,6513.75,13027.5,loja física
7292,73,36,2025-07-27 18:27:48,4,1152.03,4608.12,marketplace
7293,57,76,2024-12-28 07:04:12,5,6203.79,31018.95,online
7294,22,82,2024-12-23 22:18:53,1,7118.16,7118.16,online
7295,37,100,2025-10-20 11:32:26,4,6067.84,24271.36,loja física
7296,22,118,2024-12-22 12:03:34,1,2586.74,2586.74,online
7297,5,125,2025-03-06 06:12:16,3,6286.32,18858.96,marketplace
7298,100,115,2025-09-02 09:17:15,5,127.28,636.4,marketplace
7299,3,20,2025-07-13 01:58:20,5,552.26,2761.3,loja física
7300,97,92,2025-05-10 16:30:48,3,5927.44,17782.32,loja física
7301,48,68,2025-08-28 20:34:48,2,1739.61,3479.22,online
7302,1,40,2025-03-16 01:40:23,4,198.18,792.72,marketplace
7303,65,180,2025-09-04 22:28:13,1,5694.59,5694.59,loja física
7304,43,200,2025-05-23 22:24:07,3,5453.83,16361.49,marketplace
7305,71,84,2025-04-22 03:43:33,5,7938.21,39691.05,loja física
7306,68,191,2025-09-08 14:55:45,3,3505.32,10515.96,loja física
7307,88,49,2025-09-28 10:49:41,2,6052.79,12105.58,online
7308,48,79,2025-05-14 00:43:32,2,2263.23,4526.46,online
7309,74,170,2025-02-14 04:09:44,5,67.31,336.55,loja física
7310,12,48,2025-04-17 06:38:10,2,1320.0,2640.0,online
7311,98,64,2025-08-01 10:06:06,4,2852.48,11409.92,loja física
7312,53,86,2024-12-02 23:02:38,5,5446.58,27232.9,loja física
7313,16,49,2025-11-13 07:14:18,4,6052.79,24211.16,online
7314,34,15,2025-11-17 09:53:18,2,2116.47,4232.94,marketplace
7315,97,133,2025-10-19 21:06:30,5,6315.58,31577.9,loja física
7316,17,193,2025-07-31 10:28:26,1,4781.92,4781.92,marketplace
7317,48,135,2025-05-09 20:36:38,2,4538.39,9076.78,loja física
